,price,beds,livings,wc,area,street_width,age,ketchen,ac,furnished,district,advertiser_type,review,onMarket,IsRent
5867,65000,4,1,3,130.0,30.0,3.0,True,True,False,حي الياسمين,exclusive_marketer,4.54,124,False
5872,50000,3,1,1,150.0,21.0,1.0,True,True,False,حي العارض,normal_marketer,4.44,19,True
5881,20000,3,1,1,154.0,19.0,0.0,True,True,False,حي العارض,normal_marketer,4.06,6,True
5895,45000,3,1,2,200.0,26.0,2.0,True,False,False,حي النرجس,normal_marketer,4.79,8,True
5897,70000,5,1,3,171.0,30.0,0.0,True,True,False,حي اليرموك,owner,0.0,18,True
5898,29000,2,2,1,100.0,15.0,0.0,True,False,False,حي العارض,normal_marketer,4.31,52,True
5900,78000,3,1,3,160.0,35.0,0.0,True,False,False,حي النرجس,normal_marketer,4.52,27,False
5904,30000,1,1,1,90.0,15.0,1.0,True,True,False,حي العارض,exclusive_marketer,4.37,64,False
5907,33000,3,1,2,100.0,15.0,0.0,True,True,False,حي العارض,exclusive_marketer,4.19,54,True
5910,80000,3,1,3,173.0,31.0,0.0,True,True,False,حي العارض,owner,5.0,177,False
5911,30000,3,1,2,120.0,15.0,2.0,True,False,False,حي اليرموك,exclusive_marketer,4.22,27,False
5915,78000,4,1,3,200.0,21.0,0.0,True,True,False,حي النرجس,owner,4.85,56,False
5921,70000,4,1,3,134.0,15.0,0.0,True,True,False,حي العارض,normal_marketer,3.94,22,False
5922,45000,4,1,2,160.0,18.0,2.0,True,True,False,حي النرجس,exclusive_marketer,4.31,34,True
5924,70000,3,3,3,211.0,30.0,0.0,True,True,False,حي قرطبة,normal_marketer,4.34,55,True
5935,35000,3,1,2,150.0,20.0,2.0,False,False,False,حي العارض,owner,3.0,123,True
5943,36000,3,1,3,120.0,15.0,0.0,True,False,False,حي النرجس,normal_marketer,3.96,7,True
5947,35000,3,1,3,160.0,30.0,8.0,True,False,False,حي المونسية,exclusive_marketer,0.0,20,True
5952,42000,3,1,3,145.0,20.0,0.0,False,True,False,حي المونسية,exclusive_marketer,4.26,17,True
5957,17000,1,1,1,45.0,29.0,5.0,True,True,False,حي المونسية,exclusive_marketer,4.16,35,False
5963,22000,3,1,2,130.0,30.0,0.0,True,True,False,حي الرمال,owner,4.29,5,True
5967,50000,3,1,3,120.0,18.0,0.0,False,False,False,حي العارض,normal_marketer,4.35,89,False
5968,70000,3,2,4,200.0,18.0,0.0,True,True,False,حي النرجس,normal_marketer,4.44,8,True
5973,50000,2,1,3,160.0,15.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.34,28,False
5984,45000,3,1,3,160.0,20.0,2.0,True,False,False,حي النرجس,exclusive_marketer,4.34,28,False
5986,30000,3,1,2,250.0,17.0,0.0,True,True,False,حي العارض,owner,3.97,20,False
5987,35000,1,1,1,80.0,34.0,3.0,True,True,False,حي الياسمين,exclusive_marketer,1.0,22,False
5988,42000,3,1,2,110.0,35.0,8.0,True,True,False,حي الياسمين,exclusive_marketer,4.48,7,True
5989,65000,2,1,2,150.0,18.0,0.0,True,True,False,حي النرجس,normal_marketer,4.44,32,False
5994,28000,3,1,2,150.0,20.0,5.0,False,False,False,حي المونسية,exclusive_marketer,4.38,29,False
5995,18000,1,1,1,80.0,22.0,9.0,True,True,False,حي الفلاح,exclusive_marketer,4.74,27,False
6001,37000,3,1,2,250.0,21.0,0.0,True,True,False,حي العارض,owner,3.97,26,False
6002,21000,1,1,1,80.0,33.0,7.0,True,True,False,حي اليرموك,exclusive_marketer,4.43,27,False
6004,45000,2,1,2,200.0,20.0,0.0,True,True,False,حي العارض,agent,4.18,27,False
6006,65000,2,2,2,200.0,18.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.69,20,False
6008,75000,4,1,3,170.0,36.0,1.0,True,True,False,حي الياسمين,normal_marketer,4.47,12,True
6012,30000,3,1,2,250.0,15.0,0.0,False,True,False,حي العارض,normal_marketer,4.39,18,True
6016,70000,3,1,4,177.0,36.0,7.0,True,True,True,حي الياسمين,exclusive_marketer,5.0,10,True
6018,26000,4,1,2,150.0,15.0,10.0,False,False,False,حي اليرموك,exclusive_marketer,4.09,50,True
6019,80000,3,0,3,200.0,20.0,0.0,True,True,False,حي النرجس,normal_marketer,4.22,18,False
6025,75000,3,1,3,166.0,19.0,0.0,True,False,False,حي النرجس,owner,4.85,29,False
6037,25000,1,1,1,85.0,19.0,3.0,True,True,False,حي المونسية,normal_marketer,4.78,61,False
6039,95000,4,2,4,216.0,36.0,0.0,True,True,False,حي قرطبة,owner,0.0,7,True
6042,75000,2,1,4,170.0,20.0,0.0,True,True,False,حي قرطبة,exclusive_marketer,4.37,4,True
6046,35000,2,1,2,200.0,16.0,0.0,True,False,False,حي العارض,normal_marketer,4.39,12,True
6052,70000,3,1,3,120.0,30.0,0.0,True,True,False,حي النرجس,owner,0.0,34,False
6055,80000,3,2,3,170.0,36.0,0.0,False,False,False,حي النرجس,exclusive_marketer,4.26,108,False
6058,90000,3,1,3,170.0,14.0,7.0,True,True,True,حي الياسمين,owner,0.0,49,False
6063,60000,4,1,3,144.0,36.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.5,29,False
6064,22000,3,1,2,120.0,15.0,0.0,True,False,False,حي الرمال,normal_marketer,3.0,61,True
6065,45000,3,1,2,90.0,14.0,1.0,True,False,False,حي العارض,owner,4.37,18,True
6070,42000,3,1,2,185.0,15.0,4.0,True,True,False,حي النرجس,exclusive_marketer,5.0,24,False
6076,23000,1,1,1,50.0,26.0,4.0,True,True,False,حي قرطبة,owner,4.52,30,False
6078,45000,3,1,2,200.0,22.0,0.0,False,True,False,حي النرجس,owner,4.47,61,False
6079,75000,3,1,3,166.0,30.0,0.0,True,False,False,حي النرجس,normal_marketer,4.44,31,True
6084,38000,3,1,3,105.0,20.0,0.0,True,False,False,حي النرجس,normal_marketer,4.85,6,True
6085,26000,1,1,1,90.0,42.0,2.0,True,True,True,حي اليرموك,exclusive_marketer,4.43,98,False
6089,50000,4,1,3,175.0,15.0,0.0,True,True,False,حي العارض,normal_marketer,3.97,24,True
6090,45000,2,1,2,150.0,25.0,3.0,True,True,False,حي قرطبة,normal_marketer,4.28,47,True
6094,36000,1,1,1,100.0,35.0,0.0,True,True,False,حي العارض,exclusive_marketer,1.0,32,False
6103,22000,1,0,1,90.0,21.0,2.0,True,True,False,حي النرجس,normal_marketer,4.07,140,False
6106,73000,3,1,4,180.0,35.0,0.0,True,True,False,حي المونسية,agent,4.5,28,False
6112,60000,3,1,2,160.0,17.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.26,16,True
6124,25000,3,1,2,150.0,25.0,1.0,False,False,False,حي القادسية,normal_marketer,4.5,21,False
6138,95000,3,2,3,200.0,35.0,1.0,True,True,True,حي قرطبة,normal_marketer,4.2,149,False
6140,32000,1,1,1,120.0,23.0,1.0,True,True,False,حي الياسمين,owner,4.07,127,False
6144,44000,3,0,2,300.0,15.0,1.0,True,True,False,حي النرجس,normal_marketer,4.42,39,False
6148,26000,1,1,1,77.0,22.0,3.0,True,True,True,حي اليرموك,exclusive_marketer,4.43,13,True
6150,20000,1,0,1,90.0,32.0,1.0,True,True,False,حي العارض,owner,4.37,84,True
6159,30000,1,1,1,90.0,28.0,3.0,True,True,False,حي الياسمين,owner,4.15,166,False
6160,100000,3,1,4,240.0,36.0,0.0,True,True,True,حي العارض,owner,5.0,57,False
6161,30000,1,0,1,80.0,30.0,5.0,True,True,False,حي اليرموك,exclusive_marketer,4.37,49,True
6162,57000,4,1,3,300.0,23.0,0.0,True,True,False,حي الياسمين,normal_marketer,3.5,4,True
6163,65000,2,1,2,166.0,15.0,0.0,True,False,False,حي النرجس,normal_marketer,4.0,35,False
6165,24000,3,1,2,150.0,20.0,10.0,False,False,False,حي اليرموك,exclusive_marketer,4.37,62,True
6168,45000,3,1,2,100.0,19.0,0.0,False,False,False,حي قرطبة,owner,4.0,30,False
6172,21000,1,1,1,72.0,26.0,4.0,True,True,False,حي اليرموك,owner,4.43,20,False
6176,21000,3,1,2,200.0,20.0,7.0,True,True,False,حي الرمال,owner,5.0,31,True
6178,21000,3,1,2,160.0,20.0,0.0,True,False,False,حي الرمال,exclusive_marketer,4.37,31,True
6184,32000,3,1,2,150.0,30.0,2.0,True,True,False,حي المونسية,normal_marketer,4.43,2,True
6186,20000,1,0,1,70.0,31.0,2.0,True,True,False,حي العارض,owner,4.37,32,True
6187,28000,3,1,2,111.0,20.0,2.0,False,False,False,حي المونسية,exclusive_marketer,4.58,6,True
6188,60000,3,1,3,180.0,15.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.31,11,True
6191,65000,4,1,4,175.0,36.0,0.0,True,True,False,حي النرجس,normal_marketer,4.06,19,True
6200,44000,2,2,2,150.0,15.0,2.0,True,True,False,حي النرجس,exclusive_marketer,4.69,38,False
6202,35000,1,1,1,100.0,31.0,2.0,True,True,False,حي العارض,owner,4.37,53,True
6204,29000,1,1,1,90.0,24.0,2.0,True,True,False,حي الياسمين,owner,4.49,55,True
6212,28000,4,1,2,215.0,15.0,6.0,True,False,False,حي المونسية,exclusive_marketer,4.65,9,True
6213,30000,1,1,1,80.0,35.0,5.0,True,True,True,حي غرناطة,exclusive_marketer,4.37,117,True
6218,30000,2,0,1,150.0,20.0,0.0,False,False,False,حي الرمال,agent,0.0,45,False
6220,70000,3,2,4,200.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,3.77,5,True
6227,32000,3,1,2,120.0,15.0,0.0,False,False,False,حي النرجس,normal_marketer,4.19,62,True
6230,30000,1,1,1,80.0,24.0,2.0,True,True,False,حي الياسمين,exclusive_marketer,4.5,76,False
6236,45000,3,1,3,120.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,3.43,15,True
6238,55000,4,1,2,180.0,20.0,0.0,True,True,False,حي النرجس,exclusive_marketer,5.0,18,True
6239,30000,3,1,3,180.0,30.0,0.0,True,False,False,حي الرمال,agent,4.96,4,True
6242,60000,3,1,2,160.0,18.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.31,22,True
6246,15000,1,0,1,150.0,37.0,1.0,True,True,True,حي غرناطة,owner,4.29,3,True
6249,65000,4,1,3,130.0,15.0,0.0,True,True,False,حي العارض,normal_marketer,4.2,83,False
6251,30000,3,1,2,180.0,20.0,0.0,False,False,False,حي المونسية,agent,4.19,56,False
6260,65000,3,1,2,160.0,20.0,0.0,True,True,False,حي النرجس,normal_marketer,3.97,37,False
6261,26000,3,1,2,100.0,12.0,0.0,True,False,False,حي المونسية,normal_marketer,4.69,47,True
6263,65000,3,1,3,180.0,33.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.31,18,False
6266,18000,1,0,1,70.0,43.0,3.0,True,True,False,حي العارض,owner,4.54,191,False
6271,80000,3,1,3,178.0,30.0,0.0,True,True,False,حي العارض,owner,0.0,35,False
6272,33000,3,1,2,150.0,15.0,2.0,True,False,False,حي العارض,normal_marketer,4.36,6,True
6275,22000,3,1,2,200.0,15.0,1.0,False,False,False,حي الرمال,owner,0.0,54,False
6277,90000,5,1,3,177.0,36.0,0.0,True,True,True,حي الياسمين,owner,4.07,31,False
6281,28000,1,1,1,74.0,32.0,1.0,True,True,False,حي العارض,exclusive_marketer,4.43,20,False
6290,60000,3,1,2,160.0,22.0,0.0,True,True,False,حي النرجس,normal_marketer,4.29,25,False
6293,24000,3,1,2,180.0,20.0,3.0,True,False,False,حي المونسية,agent,4.19,24,True
6294,35000,1,1,1,90.0,25.0,5.0,True,True,False,حي العارض,exclusive_marketer,4.37,55,False
6297,55000,3,1,2,140.0,15.0,0.0,False,True,False,حي النرجس,agent,4.45,7,True
6299,75000,3,1,3,190.0,35.0,0.0,True,True,False,حي العارض,exclusive_marketer,4.31,26,False
6300,15000,1,0,1,60.0,34.0,3.0,False,True,False,حي النرجس,owner,4.54,192,False
6327,22000,1,0,1,80.0,34.0,2.0,True,True,False,حي العارض,owner,4.37,53,True
6328,29000,2,1,1,100.0,31.0,5.0,True,True,False,حي اليرموك,owner,4.0,25,False
6336,35000,4,1,4,250.0,17.0,1.0,False,False,False,حي العارض,exclusive_marketer,4.26,20,False
6338,37000,3,1,2,130.0,35.0,11.0,True,True,False,حي الياسمين,normal_marketer,4.22,2,True
6342,75000,4,1,2,300.0,36.0,1.0,True,True,False,حي الياسمين,normal_marketer,3.5,7,True
6344,45000,3,2,3,180.0,30.0,5.0,True,True,False,حي غرناطة,agent,0.0,20,True
6346,35000,2,1,2,200.0,15.0,0.0,True,False,False,حي العارض,exclusive_marketer,3.43,27,True
6352,50000,3,1,3,130.0,15.0,4.0,True,True,False,حي النرجس,normal_marketer,4.42,20,False
6359,28000,4,1,2,200.0,20.0,2.0,True,True,False,حي اليرموك,normal_marketer,3.5,3,True
6360,60000,3,1,2,200.0,17.0,0.0,True,True,False,حي النرجس,owner,4.85,29,False
6362,80000,3,1,4,226.0,31.0,1.0,True,True,False,حي قرطبة,normal_marketer,4.27,77,False
6365,21000,1,1,1,75.0,34.0,4.0,True,True,False,حي اليرموك,owner,4.43,19,False
6367,28000,1,1,1,100.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,5.0,67,False
6370,33000,3,1,2,130.0,15.0,0.0,False,False,False,حي النرجس,exclusive_marketer,4.08,52,False
6373,75000,4,0,3,150.0,36.0,0.0,True,False,False,حي النرجس,agent,4.42,11,True
6374,35000,3,1,2,90.0,15.0,6.0,True,True,False,حي قرطبة,owner,5.0,21,False
6375,35000,3,1,2,120.0,15.0,0.0,True,False,False,حي المونسية,normal_marketer,4.67,64,False
6377,60000,3,1,2,178.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,3.95,33,False
6386,20000,1,0,1,95.0,24.0,5.0,True,False,False,حي النرجس,owner,4.54,178,False
6388,70000,3,1,3,120.0,30.0,0.0,True,True,False,حي النرجس,normal_marketer,4.52,28,False
6398,35000,5,1,3,140.0,37.0,0.0,True,False,False,حي قرطبة,exclusive_marketer,4.24,9,True
6401,78000,3,1,2,200.0,16.0,0.0,True,True,False,حي النرجس,agent,4.37,45,False
6408,27000,3,1,2,200.0,15.0,7.0,True,False,True,حي اليرموك,exclusive_marketer,4.38,28,False
6410,28000,2,1,1,120.0,30.0,2.0,True,True,False,حي المونسية,exclusive_marketer,4.43,2,True
6421,35000,3,1,2,120.0,16.0,3.0,True,True,False,حي النرجس,agent,4.42,114,False
6423,30000,3,1,2,140.0,17.0,0.0,False,True,False,حي العارض,normal_marketer,4.58,28,False
6424,25000,4,1,2,120.0,20.0,10.0,True,True,False,حي القادسية,normal_marketer,4.22,10,True
6433,25000,2,0,1,80.0,36.0,5.0,True,False,False,حي العارض,agent,5.0,66,False
6441,36000,3,1,2,140.0,37.0,5.0,True,True,False,حي الياسمين,normal_marketer,3.86,38,True
6444,60000,3,1,2,160.0,20.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.75,25,True
6446,35000,3,2,2,150.0,20.0,0.0,True,True,False,حي اليرموك,undefined,4.37,41,True
6449,30000,3,1,2,190.0,15.0,0.0,True,False,False,حي العارض,normal_marketer,4.75,8,True
6454,55000,3,1,2,170.0,15.0,0.0,True,True,False,حي النرجس,owner,0.0,37,False
6455,35000,1,1,1,80.0,30.0,1.0,True,True,False,حي العارض,owner,4.37,51,True
6456,43000,3,1,2,150.0,18.0,0.0,True,False,False,حي النرجس,normal_marketer,4.84,23,True
6470,28000,3,1,2,150.0,15.0,2.0,False,False,False,حي المونسية,normal_marketer,4.17,1,True
6472,45000,3,1,2,180.0,17.0,0.0,True,True,False,حي النرجس,normal_marketer,4.67,2,True
6474,30000,2,1,2,150.0,20.0,4.0,True,True,False,حي النرجس,exclusive_marketer,4.35,64,True
6482,19000,1,0,1,50.0,30.0,3.0,True,True,False,حي المونسية,undefined,3.48,43,False
6483,80000,3,1,2,137.0,36.0,0.0,True,True,False,حي العارض,normal_marketer,4.44,37,False
6485,42000,3,1,2,300.0,20.0,0.0,True,True,False,حي العارض,owner,4.2,39,False
6486,30000,3,1,2,300.0,20.0,3.0,True,False,False,حي العارض,owner,1.0,5,True
6491,20000,1,0,1,54.0,24.0,3.0,False,True,False,حي الياسمين,owner,4.49,75,False
6492,30000,4,1,2,200.0,25.0,3.0,True,False,False,حي المونسية,agent,3.0,39,True
6494,22000,1,1,1,80.0,34.0,3.0,True,True,False,حي المونسية,exclusive_marketer,1.0,19,False
6501,28000,1,1,1,80.0,38.0,3.0,True,True,False,حي النرجس,owner,4.54,191,False
6504,80000,3,1,3,164.0,36.0,0.0,True,True,False,حي العارض,owner,4.2,26,False
6511,95000,4,1,4,190.0,36.0,11.0,True,True,False,حي الياسمين,normal_marketer,3.96,10,True
6515,55000,4,1,3,300.0,20.0,0.0,True,True,False,حي النرجس,exclusive_marketer,3.23,21,False
6530,21000,1,1,1,73.0,25.0,4.0,True,True,False,حي اليرموك,exclusive_marketer,4.43,20,False
6531,95000,4,1,4,220.0,18.0,0.0,True,True,True,حي النرجس,exclusive_marketer,4.0,30,False
6537,90000,4,2,4,195.0,36.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.29,22,False
6538,22000,3,1,2,300.0,20.0,0.0,True,False,False,حي الرمال,exclusive_marketer,4.85,51,False
6540,46000,3,1,3,180.0,15.0,0.0,True,True,False,حي الياسمين,owner,5.0,38,True
6544,75000,4,1,3,200.0,36.0,2.0,True,True,False,حي غرناطة,exclusive_marketer,4.6,37,True
6551,55000,3,1,2,170.0,15.0,0.0,True,True,False,حي النرجس,owner,0.0,37,False
6554,80000,3,2,2,175.0,36.0,0.0,True,False,False,حي الياسمين,exclusive_marketer,3.95,21,True
6557,80000,3,1,3,138.0,30.0,0.0,False,False,False,حي النرجس,owner,0.0,54,False
6559,35000,4,1,3,185.0,24.0,6.0,True,False,False,حي قرطبة,owner,3.67,61,True
6562,30000,2,1,1,120.0,23.0,2.0,True,True,False,حي النرجس,owner,4.07,93,False
6565,32000,1,1,2,80.0,40.0,3.0,True,True,False,حي الياسمين,owner,4.54,191,False
6566,70000,3,1,3,200.0,35.0,0.0,True,True,False,حي النرجس,exclusive_marketer,0.0,21,False
6570,65000,4,1,3,170.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.31,18,False
6572,70000,3,1,2,180.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,3.74,32,False
6573,35000,3,1,2,140.0,14.0,8.0,True,True,True,حي النرجس,exclusive_marketer,4.55,46,True
6578,45000,3,3,3,308.0,20.0,0.0,False,False,False,حي النرجس,exclusive_marketer,0.0,16,True
6579,22000,1,0,1,60.0,30.0,2.0,True,True,False,حي العارض,owner,4.37,73,True
6580,22000,1,1,1,100.0,31.0,2.0,True,True,False,حي اليرموك,owner,4.37,32,True
6586,36000,2,1,1,120.0,15.0,2.0,True,True,False,حي النرجس,normal_marketer,4.07,140,False
6588,60000,3,1,2,160.0,20.0,2.0,True,True,False,حي النرجس,exclusive_marketer,3.94,22,False
6589,80000,3,1,3,182.0,30.0,1.0,True,True,False,حي الياسمين,owner,0.0,27,False
6591,34000,4,1,3,140.0,15.0,0.0,True,False,False,حي العارض,undefined,4.28,74,False
6599,20000,1,0,1,50.0,35.0,0.0,True,True,False,حي النرجس,exclusive_marketer,3.4,45,False
6609,36000,2,1,1,190.0,33.0,2.0,True,True,False,حي الياسمين,owner,4.49,157,True
6616,32000,3,1,2,150.0,30.0,2.0,True,True,False,حي المونسية,normal_marketer,4.43,2,True
6619,26000,1,1,1,75.0,22.0,4.0,True,True,True,حي اليرموك,owner,4.43,14,True
6640,60000,3,1,3,133.0,30.0,0.0,True,False,False,حي النرجس,normal_marketer,3.92,34,True
6657,45000,3,1,2,110.0,15.0,8.0,True,False,False,حي المونسية,owner,0.0,20,False
6663,80000,4,1,3,160.0,30.0,0.0,True,False,False,حي العارض,normal_marketer,3.95,42,False
6665,55000,2,1,3,145.0,20.0,1.0,True,True,True,حي النرجس,agent,4.83,60,False
6667,20000,1,1,1,300.0,39.0,1.0,True,True,True,حي غرناطة,owner,4.29,5,True
6673,38000,2,1,1,120.0,24.0,4.0,True,True,False,حي الياسمين,normal_marketer,4.07,142,False
6675,40000,3,1,2,150.0,20.0,0.0,True,False,False,حي النرجس,normal_marketer,4.36,20,False
6679,74000,4,1,3,170.0,19.0,0.0,True,True,False,حي النرجس,owner,4.85,61,True
6681,27000,1,1,1,70.0,41.0,4.0,True,True,False,حي النرجس,owner,4.54,192,False
6686,50000,4,1,2,180.0,18.0,0.0,False,False,False,حي النرجس,normal_marketer,4.69,15,True
6696,90000,3,2,3,200.0,30.0,0.0,True,True,False,حي غرناطة,exclusive_marketer,3.89,71,False
6700,65000,3,1,3,130.0,36.0,4.0,True,True,False,حي الياسمين,exclusive_marketer,4.61,5,True
6701,24000,3,1,2,150.0,20.0,0.0,False,False,False,حي الرمال,owner,4.75,103,False
6704,30000,3,1,2,150.0,16.0,0.0,True,False,False,حي العارض,normal_marketer,4.69,21,True
6707,50000,3,1,3,150.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,3.97,57,False
6709,70000,3,1,2,180.0,16.0,0.0,True,True,False,حي النرجس,normal_marketer,4.06,30,False
6714,50000,3,1,2,300.0,18.0,0.0,True,True,False,حي النرجس,agent,0.0,7,True
6715,119000,3,2,5,178.0,30.0,0.0,True,True,True,حي العارض,owner,0.0,24,False
